test_index,loc,v(g),ev(g),iv(g),n,v,l,d,i,e,b,t,lOCode,lOComment,lOBlank,locCodeAndComment,uniq_Op,uniq_Opnd,total_Op,total_Opnd,branchCount
596,-0.0018055858174739114,-0.06403374012232234,0.0012348622395620622,6.688004214083776e-07,0.01530133481948269,-0.04384516606770148,-0.003112060445419047,-0.009150401434270634,-0.0640824884217227,-0.01271734450947406,-0.0015744377039436585,-0.05457714423698917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,-0.004704970556999797,-0.004750155576075486,-0.0030160133978097293,0.0,-0.012283384181366729,0.004426730044160649,0.00012137902667745948,-0.00374323842824424,-5.264823630113824e-05,-6.082024479383108e-05,0.0009609667466429528,0.005060832883034436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
609,0.0033761479776239865,-0.015409042464061712,-0.0069580912701530905,0.0,-0.00686974140968232,0.00945789506498386,8.246185199823231e-05,-0.012873517931020616,0.004812836947039613,0.0005285687256127858,0.00021687870728783308,0.0012743726516555398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,0.01299472242259526,0.04026590242809107,0.05122440518633766,-1.3572895841207355e-06,0.026359881522517982,-0.01627980232691698,-0.0004180179746617796,-0.0012702823229267324,-0.03970015910429083,0.00018744486463901923,0.0005038576589140576,-0.018247640031280526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,0.004865806358611735,-0.013890385399508886,-0.004360254754410562,0.0,0.0013349078464216292,0.00996519202824402,0.00015756601991597562,0.004520269609165553,0.0061204856607218975,0.0006200677778997487,0.00029824444791302083,0.005741169846073717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,0.0028917909875781334,-0.019106874759254423,-0.007050998534941755,0.0,-0.014737790590017993,0.006316811407432396,8.399939746595919e-05,-0.0023798848498267945,-0.0016096228089372744,-0.0008685592016900045,0.0002839387953281403,0.0025060136204479023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,-0.005365400748933098,-0.015690542756628928,-0.007351106474325206,0.0,-0.011764388610517927,0.004803410306317346,9.115699678659439e-05,-0.008110662533511004,0.004428700345765719,0.0002656387586557685,-0.004242670778494357,-0.0009668340387224817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,-0.0052953031179004025,-0.015805569713529623,-0.007844629929804796,0.0,-0.01151118142886844,0.004276825858028133,9.368967788759619e-05,-0.013453771854419755,0.004231903771396901,0.0002688273337571445,0.0009407551062759012,-0.0017949637704487032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,0.004796851451324073,-0.006828781098301988,-0.004969873810377976,0.0,-0.013717458081539463,0.004203991990534632,0.00011014848132617772,-0.0023214461824113642,0.001659711586416961,-0.0007021613585175146,0.0003012239880627021,0.0031038481830296407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,-0.0021440469369781567,0.008931157713841458,-0.012165020753409408,-4.374980417196639e-06,0.008210965937496439,-0.04398955608631013,-0.001601388615599717,-0.005832715457103177,-0.06239545987992187,-0.007277588704876052,-0.001522572237827262,-0.04682799262051731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
